Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,TotalDuration,avg_time_per_page,admin_ratio,info_ratio,product_ratio,admin_duration_ratio,info_duration_ratio,product_duration_ratio,Cluster
2,83.0,0,0.0,15,630.0,0.0,0.003333333,42.23025869,0.0,Dec,4,1,3,1,Returning_Visitor,True,True,713.0,39.611111111111114,0.1111111111111111,0.0,0.8333333333333334,0.11624649859943978,0.0,0.8823529411764706,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,2,1,1,Returning_Visitor,False,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3
1,12.0,0,0.0,63,2138.383333,0.0,0.012282691,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,False,False,2150.383333,33.08282050769231,0.015384615384615385,0.0,0.9692307692307692,0.005577806528447247,0.0,0.9939573762608488,0
0,0.0,0,0.0,143,4977.850893,0.008732394,0.038977353,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False,4977.850893,34.56840897916666,0.0,0.0,0.9930555555555556,0.0,0.0,0.9997991504422424,0
0,0.0,0,0.0,26,1312.333333,0.036538462,0.054230769,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False,1312.333333,48.604938259259264,0.0,0.0,0.9629629629629629,0.0,0.0,0.9992385786800098,2
0,0.0,0,0.0,3,61.75,0.0,0.066666667,0.0,0.0,Nov,2,10,1,3,Returning_Visitor,False,False,61.75,15.4375,0.0,0.0,0.75,0.0,0.0,0.9840637450199203,2
0,0.0,0,0.0,14,1131.208333,0.0,0.015384615,94.19490268,0.0,Nov,3,2,3,11,Returning_Visitor,True,True,1131.208333,75.41388886666667,0.0,0.0,0.9333333333333333,0.0,0.0,0.9991167703232229,0
0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False,17.0,5.666666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.9444444444444444,2
0,0.0,0,0.0,2,57.5,0.0,0.1,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,False,False,57.5,19.166666666666668,0.0,0.0,0.6666666666666666,0.0,0.0,0.9829059829059829,2
4,67.5,0,0.0,25,475.65,0.014285714,0.042857143,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False,543.15,18.105,0.13333333333333333,0.0,0.8333333333333334,0.12404667830561426,0.0,0.8741155931268951,0
4,75.75,0,0.0,71,3534.298611,0.00890411,0.023832104,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,3610.048611,47.500639618421054,0.05263157894736842,0.0,0.9342105263157895,0.020977286145982595,0.0,0.9787457859841034,0
0,0.0,0,0.0,18,1093.083333,0.011111111,0.011481481,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,False,False,1093.083333,57.530701736842104,0.0,0.0,0.9473684210526315,0.0,0.0,0.9990859928399988,0
0,0.0,0,0.0,10,516.75,0.02,0.08,0.0,0.0,Dec,4,2,3,1,Returning_Visitor,False,False,516.75,46.97727272727273,0.0,0.0,0.9090909090909091,0.0,0.0,0.9980685659101883,2
2,90.17857143,2,88.5,19,1214.307692,0.022727273,0.031677489,15.52703405,0.0,Nov,1,1,4,2,Returning_Visitor,False,True,1392.98626343,58.041094309583336,0.08333333333333333,0.08333333333333333,0.7916666666666666,0.06469114782243934,0.06348699576295652,0.8711044892308419,0
3,123.5,1,0.0,22,759.5833333,0.0,0.0096,46.6785275,0.0,Nov,1,1,3,2,Returning_Visitor,False,True,883.0833333,32.70679012222222,0.1111111111111111,0.037037037037037035,0.8148148148148148,0.13969271373888933,0.0,0.8591761711701075,0
8,825.0,1,55.5,148,8629.783691,0.0095,0.019155126,1.60801626,0.0,Nov,1,1,2,2,Returning_Visitor,False,False,9510.283691,60.19166893037975,0.05063291139240506,0.006329113924050633,0.9367088607594937,0.08673908031790195,0.005835174494113404,0.9073206069088114,0
8,935.1,1,21.0,172,10524.35936,0.005046115,0.01576463,2.924161864,0.0,Nov,3,2,1,3,Returning_Visitor,False,True,11480.45936,63.07944703296704,0.04395604395604396,0.005494505494505495,0.945054945054945,0.08144435046800531,0.0018290357820854577,0.9166395168079051,0
2,1145.25,3,91.30357143,46,2756.19246,0.0,0.01765792,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False,3992.74603143,76.7835775275,0.038461538461538464,0.057692307692307696,0.8846153846153846,0.2867608483331455,0.022861636847075092,0.6901271233346599,0
1,35.75,0,0.0,7,1173.0,0.0,0.028571429,76.7809411,0.0,Nov,2,4,9,2,Returning_Visitor,False,False,1208.75,134.30555555555554,0.1111111111111111,0.0,0.7777777777777778,0.02955156023971895,0.0,0.9696218226906386,0
6,65.0,0,0.0,4,40.0,0.0,0.014285714,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False,105.0,9.545454545454545,0.5454545454545454,0.0,0.36363636363636365,0.6132075471698113,0.0,0.37735849056603776,1
2,50.5,0,0.0,29,2147.375,0.0,0.006896552,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False,2197.875,68.68359375,0.0625,0.0,0.90625,0.02296628957989881,0.0,0.976578932408618,0
0,0.0,0,0.0,20,1175.488095,0.0,0.021052632,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False,1175.488095,55.97562357142857,0.0,0.0,0.9523809523809523,0.0,0.0,0.9991500126484493,0
0,0.0,0,0.0,5,404.5,0.0,0.05,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False,404.5,67.41666666666667,0.0,0.0,0.8333333333333334,0.0,0.0,0.9975339087546239,0
0,0.0,0,0.0,2,264.75,0.0,0.1,0.0,0.0,Nov,1,1,9,3,Returning_Visitor,False,False,264.75,88.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.9962370649106302,2
7,169.5,0,0.0,50,1557.916667,0.003773585,0.013207547,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False,1727.416667,29.78304598275862,0.1206896551724138,0.0,0.8620689655172413,0.09806663129105316,0.0,0.9013548045125395,0
1,49.5,0,0.0,14,207.5416667,0.0,0.015384615,0.0,0.0,Dec,2,4,1,2,New_Visitor,False,False,257.0416667,16.06510416875,0.0625,0.0,0.875,0.19182948487752888,0.0,0.8042951719936321,0
0,0.0,0,0.0,8,135.25,0.0,0.05,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False,135.25,15.027777777777779,0.0,0.0,0.8888888888888888,0.0,0.0,0.9926605504587156,2
0,0.0,0,0.0,8,493.75,0.0,0.05,0.0,0.0,Nov,2,2,4,20,Other,False,False,493.75,54.861111111111114,0.0,0.0,0.8888888888888888,0.0,0.0,0.9979787771601819,0
2,256.5,0,0.0,10,117.25,0.110714286,0.130952381,0.0,0.0,Nov,2,2,7,11,Returning_Visitor,True,True,373.75,28.75,0.15384615384615385,0.0,0.7692307692307693,0.6844563042028019,0.0,0.31287525016677786,1
1,19.0,0,0.0,10,349.8333333,0.0,0.00625,0.0,0.0,Dec,3,2,8,8,New_Visitor,False,False,368.8333333,30.736111108333333,0.08333333333333333,0.0,0.8333333333333334,0.051374493019501984,0.0,0.945921586295261,0
0,0.0,0,0.0,35,1579.333333,0.005714286,0.02,0.0,0.0,Nov,2,2,1,1,New_Visitor,False,False,1579.333333,43.870370361111114,0.0,0.0,0.9722222222222222,0.0,0.0,0.9993672221049077,0
0,0.0,1,6.0,71,1375.264286,0.005633803,0.017425336,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,True,1381.264286,18.921428575342468,0.0,0.0136986301369863,0.9726027397260274,0.0,0.004340703916588061,0.9949358454306473,0
4,141.5,0,0.0,3,59.5,0.0,0.025,0.0,0.0,Dec,1,1,2,8,New_Visitor,False,False,201.0,25.125,0.5,0.0,0.375,0.7004950495049505,0.0,0.29455445544554454,1
1,90.0,0,0.0,37,592.8375,0.009817814,0.051919272,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,False,False,682.8375,17.508653846153845,0.02564102564102564,0.0,0.9487179487179487,0.13161021441497434,0.0,0.8669274498693037,0
0,0.0,0,0.0,11,499.0,0.0,0.018181818,0.0,0.0,Dec,4,1,1,2,Returning_Visitor,False,False,499.0,41.583333333333336,0.0,0.0,0.9166666666666666,0.0,0.0,0.998,0
2,28.0,0,0.0,27,434.5,0.0,0.006896552,0.0,0.0,Nov,8,2,7,2,New_Visitor,False,True,462.5,15.416666666666666,0.06666666666666667,0.0,0.9,0.06040992448759439,0.0,0.9374325782092773,0
0,0.0,0,0.0,23,1375.916667,0.039130435,0.093478261,0.0,0.0,Nov,3,2,8,13,Returning_Visitor,False,False,1375.916667,57.329861125,0.0,0.0,0.9583333333333334,0.0,0.0,0.9992737396358352,2
0,0.0,0,0.0,7,87.0,0.0,0.028571429,0.0,0.0,Dec,8,13,9,20,Other,False,False,87.0,10.875,0.0,0.0,0.875,0.0,0.0,0.9886363636363636,0
5,150.0,0,0.0,135,4966.520661,0.003649635,0.011277952,0.0,0.0,Nov,1,1,2,10,Returning_Visitor,True,False,5116.520661,36.28738057446808,0.03546099290780142,0.0,0.9574468085106383,0.02931106876482819,0.0,0.970493524110073,0
6,416.0,2,121.0,94,2881.684524,0.006122449,0.025340136,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False,3418.684524,33.19111188349515,0.05825242718446602,0.019417475728155338,0.912621359223301,0.12164864831256582,0.03538338087937611,0.8426755461726914,0
1,20.0,0,0.0,21,442.0,0.008695652,0.020289855,42.28127491,0.0,Nov,2,2,1,13,Returning_Visitor,False,False,462.0,20.08695652173913,0.043478260869565216,0.0,0.9130434782608695,0.04319654427645788,0.0,0.9546436285097192,0
10,247.15,3,788.0,111,2556.373335,0.000423729,0.00814597,2.514977953,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,3591.5233350000003,28.73218668,0.08,0.024,0.888,0.06879565613176455,0.2193444346827047,0.7115815533039537,0
9,333.8674242,4,121.625,29,1406.917424,0.017567568,0.021302211,20.74810067,0.0,Nov,3,2,6,1,Returning_Visitor,False,False,1862.4098482,43.31185693488372,0.20930232558139536,0.09302325581395349,0.6744186046511628,0.179170151173402,0.06527012837110753,0.7550230698625112,1
0,0.0,0,0.0,26,955.375,0.0,0.008333333,0.0,0.0,Dec,2,2,7,2,New_Visitor,True,False,955.375,35.38425925925926,0.0,0.0,0.9629629629629629,0.0,0.0,0.9989543850477062,0
9,192.9204545,2,114.5,60,1394.236526,0.0,0.003030303,63.64653548,0.0,Dec,2,2,7,2,Returning_Visitor,False,True,1701.6569805,23.634124729166665,0.125,0.027777777777777776,0.8333333333333334,0.11330553171276299,0.06724783753353308,0.8188593133953325,0
0,0.0,0,0.0,22,704.0,0.0,0.004761905,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False,704.0,30.608695652173914,0.0,0.0,0.9565217391304348,0.0,0.0,0.9985815602836879,0
0,0.0,0,0.0,7,197.0,0.028571429,0.042857143,0.0,0.0,Dec,3,2,9,2,Returning_Visitor,False,False,197.0,24.625,0.0,0.0,0.875,0.0,0.0,0.9949494949494949,2
12,171.2916667,2,55.5,213,7443.407447,0.003958333,0.014633794,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False,7670.1991136999995,33.64122418289473,0.05263157894736842,0.008771929824561403,0.9342105263157895,0.02232919054259589,0.007234853270968096,0.970305598469842,0
0,0.0,0,0.0,10,455.0,0.0,0.022222222,25.7526389,0.0,Dec,1,1,2,2,New_Visitor,False,True,455.0,41.36363636363637,0.0,0.0,0.9090909090909091,0.0,0.0,0.9978070175438597,0
1,0.0,2,57.5,63,1980.238095,0.0,0.015025253,0.0,0.0,Nov,3,2,1,2,New_Visitor,True,False,2037.738095,30.41400141791045,0.014925373134328358,0.029850746268656716,0.9402985074626866,0.0,0.028203720792297257,0.9713057797156628,0
5,46.5,0,0.0,3,26.0,0.0,0.028571429,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True,72.5,8.055555555555555,0.5555555555555556,0.0,0.3333333333333333,0.6326530612244898,0.0,0.35374149659863946,1
1,81.0,0,0.0,15,914.5,0.0,0.014285714,56.5802171,0.0,Nov,2,2,2,11,Returning_Visitor,True,True,995.5,58.55882352941177,0.058823529411764705,0.0,0.8823529411764706,0.08128449573507275,0.0,0.9177119919719017,0
0,0.0,0,0.0,20,804.25,0.015,0.028333333,0.0,0.0,Nov,3,2,8,1,Returning_Visitor,False,False,804.25,38.29761904761905,0.0,0.0,0.9523809523809523,0.0,0.0,0.998758149642968,0
4,49.85714286,0,0.0,94,4804.834524,0.008843537,0.023561816,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True,4854.69166686,49.03728956424242,0.04040404040404041,0.0,0.9494949494949495,0.01026777363156603,0.0,0.9895262824847181,0
0,0.0,0,0.0,14,536.0,0.0,0.01025641,0.0,0.0,Dec,1,1,3,10,Returning_Visitor,False,False,536.0,35.733333333333334,0.0,0.0,0.9333333333333333,0.0,0.0,0.9981378026070763,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,1,1,4,10,Returning_Visitor,True,False,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,3
2,41.75,2,30.0,25,596.075,0.001538462,0.02014652,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False,667.825,22.260833333333334,0.06666666666666667,0.06666666666666667,0.8333333333333334,0.06242290584233543,0.04485478264119912,0.8912271520950922,0
0,0.0,0,0.0,28,2076.966667,0.003846154,0.017948718,0.0,0.0,Dec,2,2,8,2,Returning_Visitor,False,False,2076.966667,71.61954024137931,0.0,0.0,0.9655172413793104,0.0,0.0,0.9995187603266785,0
2,126.75,0,0.0,22,2281.583333,0.02969697,0.043686869,0.0,0.0,Dec,3,2,2,3,Returning_Visitor,False,False,2408.333333,96.33333332000001,0.08,0.0,0.88,0.0526079136763431,0.0,0.9469770337502735,0
1,2.0,0,0.0,143,5149.434919,0.004195804,0.014489415,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False,5151.434919,35.5271373724138,0.006896551724137931,0.0,0.9862068965517241,0.00038816598975852096,0.0,0.9994177510153622,0
0,0.0,1,41.5,98,2400.037843,0.000183655,0.011646771,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True,2441.537843,24.41537843,0.0,0.01,0.98,0.0,0.016990524883343638,0.9826000648785035,0
2,67.0,0,0.0,10,234.6384615,0.054545455,0.064935065,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,True,False,301.6384615,23.202958576923077,0.15384615384615385,0.0,0.7692307692307693,0.22138626950428109,0.0,0.7753094578165505,2
0,0.0,0,0.0,21,947.3928571,0.01,0.033333333,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,True,False,947.3928571,43.06331168636364,0.0,0.0,0.9545454545454546,0.0,0.0,0.9989455846356142,0
0,0.0,0,0.0,5,186.5,0.0,0.04,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,186.5,31.083333333333332,0.0,0.0,0.8333333333333334,0.0,0.0,0.9946666666666667,0
0,0.0,1,62.5,67,2876.441667,0.015196078,0.027326203,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False,2938.941667,42.593357492753626,0.0,0.014492753623188406,0.9710144927536232,0.0,0.021258925203021722,0.9784009319937299,0
0,0.0,0,0.0,10,478.5,0.0,0.02,0.0,0.0,Nov,4,1,1,2,New_Visitor,False,False,478.5,43.5,0.0,0.0,0.9090909090909091,0.0,0.0,0.9979144942648592,0
3,29.75,0,0.0,12,398.9803922,0.0,0.005555556,50.51764193,0.0,Nov,2,2,2,2,New_Visitor,False,True,428.7303922,26.7956495125,0.1875,0.0,0.75,0.06922945302447706,0.0,0.9284435065377254,0
4,122.25,0,0.0,45,2007.522619,0.013043478,0.018657031,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False,2129.7726190000003,42.595452380000005,0.08,0.0,0.9,0.05737355497714887,0.0,0.9421571316897046,0
7,60.29166667,0,0.0,8,108.5,0.013333333,0.048666667,0.0,0.0,Dec,2,2,2,6,Returning_Visitor,False,False,168.79166666999998,10.549479166874999,0.4375,0.0,0.5,0.3550920245525381,0.0,0.6390184048954304,1
0,0.0,0,0.0,9,246.5,0.125925926,0.138888889,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False,246.5,24.65,0.0,0.0,0.9,0.0,0.0,0.9959595959595959,2
7,131.8333333,0,0.0,63,2074.611111,0.010793651,0.02000962,0.0,0.0,Dec,3,2,3,10,Returning_Visitor,False,False,2206.4444443,31.07668231408451,0.09859154929577464,0.0,0.8873239436619719,0.059722152301688154,0.0,0.9398248351649354,0
0,0.0,0,0.0,6,291.0,0.0,0.033333333,0.0,0.0,Nov,2,6,7,1,Returning_Visitor,False,False,291.0,41.57142857142857,0.0,0.0,0.8571428571428571,0.0,0.0,0.9965753424657534,0
1,4.0,4,123.3333333,79,2387.139881,0.028733963,0.046198341,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False,2514.4732143,29.582037815294118,0.011764705882352941,0.047058823529411764,0.9294117647058824,0.0015901580574425279,0.049029873424559965,0.9489824290036368,0
1,56.5,0,0.0,16,541.875,0.0,0.0125,15.14864831,0.0,Nov,2,4,9,8,New_Visitor,False,True,598.375,33.24305555555556,0.05555555555555555,0.0,0.8888888888888888,0.09426485922836288,0.0,0.9040667361835245,0
0,0.0,0,0.0,5,187.5,0.0,0.04,0.0,0.0,Dec,2,5,8,2,Returning_Visitor,True,False,187.5,31.25,0.0,0.0,0.8333333333333334,0.0,0.0,0.9946949602122016,0
0,0.0,0,0.0,28,341.4583333,0.0,0.007407407,0.0,0.0,Dec,2,4,3,10,New_Visitor,False,False,341.4583333,11.774425286206895,0.0,0.0,0.9655172413793104,0.0,0.0,0.9970799367316783,0
0,0.0,0,0.0,12,173.5,0.0,0.008333333,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False,173.5,13.346153846153847,0.0,0.0,0.9230769230769231,0.0,0.0,0.994269340974212,0
2,84.0,0,0.0,30,597.6330532,0.006666667,0.005925926,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False,681.6330532,20.655547066666664,0.06060606060606061,0.0,0.9090909090909091,0.12305293393900371,0.0,0.87548215018077,0
0,0.0,0,0.0,4,69.0,0.0,0.05,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False,69.0,13.8,0.0,0.0,0.8,0.0,0.0,0.9857142857142858,2
3,548.5,0,0.0,9,117.0,0.0,0.016666667,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,True,False,665.5,51.19230769230769,0.23076923076923078,0.0,0.6923076923076923,0.8229557389347337,0.0,0.17554388597149287,1
0,0.0,0,0.0,10,294.75,0.0,0.03,0.0,0.0,Dec,1,1,3,8,New_Visitor,False,False,294.75,26.795454545454547,0.0,0.0,0.9090909090909091,0.0,0.0,0.9966187658495351,0
3,19.25,0,0.0,8,713.5833333,0.0,0.046969697,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,False,732.8333333,61.06944444166667,0.25,0.0,0.6666666666666666,0.02623211446860014,0.0,0.9724051782862778,0
1,2.0,0,0.0,79,1319.547421,0.005128205,0.00962556,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False,1321.547421,16.31540025925926,0.012345679012345678,0.0,0.9753086419753086,0.001512233110316579,0.0,0.9977316503345252,0
5,63.0,0,0.0,27,458.5,0.0,0.005952381,0.0,0.0,Dec,2,2,6,2,New_Visitor,True,False,521.5,15.803030303030303,0.15151515151515152,0.0,0.8181818181818182,0.12057416267942583,0.0,0.877511961722488,0
0,0.0,0,0.0,3,41.5,0.066666667,0.133333333,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False,41.5,10.375,0.0,0.0,0.75,0.0,0.0,0.9764705882352941,2
0,0.0,0,0.0,14,267.25,0.0,0.021428571,0.0,0.0,Nov,3,2,1,11,New_Visitor,True,False,267.25,17.816666666666666,0.0,0.0,0.9333333333333333,0.0,0.0,0.9962721342031687,0
0,0.0,0,0.0,17,1059.575,0.0,0.011764706,62.76294758,0.0,Nov,2,2,1,2,New_Visitor,False,True,1059.575,58.86527777777778,0.0,0.0,0.9444444444444444,0.0,0.0,0.9990571152440892,0
0,0.0,0,0.0,21,173.0,0.00952381,0.023809524,0.0,0.0,Dec,1,2,3,3,Returning_Visitor,False,False,173.0,7.863636363636363,0.0,0.0,0.9545454545454546,0.0,0.0,0.9942528735632183,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3
2,14.0,0,0.0,65,2130.447802,0.016923077,0.024589744,20.60235987,0.0,Nov,3,2,1,1,Returning_Visitor,False,False,2144.447802,31.535997088235295,0.029411764705882353,0.0,0.9558823529411765,0.006525444239169609,0.0,0.9930084526008897,0
2,58.5,0,0.0,37,1351.908333,0.005405405,0.018670099,5.464243549,0.0,Dec,2,2,3,1,Returning_Visitor,False,False,1410.408333,35.260208325,0.05,0.0,0.925,0.04144796274204794,0.0,0.9578435250743274,0
0,0.0,0,0.0,1,24.5,0.0,0.1,0.0,0.0,Dec,2,4,3,1,Returning_Visitor,False,False,24.5,12.25,0.0,0.0,0.5,0.0,0.0,0.9607843137254902,2
0,0.0,0,0.0,8,561.5,0.0,0.05,0.0,0.0,Dec,2,4,7,20,Returning_Visitor,False,False,561.5,62.388888888888886,0.0,0.0,0.8888888888888888,0.0,0.0,0.9982222222222222,0
0,0.0,0,0.0,39,805.7916667,0.007692308,0.013846154,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False,805.7916667,20.144791667499998,0.0,0.0,0.975,0.0,0.0,0.9987605226463354,0
5,140.5833333,2,87.0,69,1918.902722,0.003424658,0.021575342,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False,2146.4860553,27.876442276623376,0.06493506493506493,0.025974025974025976,0.8961038961038961,0.06546414257407634,0.04051248658182614,0.8935577100787893,0
1,492.1666667,0,0.0,63,4518.297619,0.012698413,0.039761905,8.137274079,0.0,Nov,2,2,2,1,Returning_Visitor,False,True,5010.4642857,77.08406593384615,0.015384615384615385,0.0,0.9692307692307692,0.0982081560681529,0.0,0.9015923014542416,0
0,0.0,0,0.0,33,2199.5,0.0,0.008080808,0.0,0.0,Dec,2,2,6,2,New_Visitor,False,False,2199.5,64.69117647058823,0.0,0.0,0.9705882352941176,0.0,0.0,0.9995455578277664,0
4,63.875,1,0.0,43,1329.686508,0.015646259,0.036603499,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,True,1393.561508,28.440030775510206,0.08163265306122448,0.02040816326530612,0.8775510204081632,0.04580292775440637,0.0,0.9534800009695951,0
4,104.0,0,0.0,8,243.5,0.0,0.016666667,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False,347.5,26.73076923076923,0.3076923076923077,0.0,0.6153846153846154,0.2984218077474892,0.0,0.6987087517934003,1
0,0.0,0,0.0,8,166.0,0.0625,0.116666667,0.0,0.0,Nov,3,2,6,3,Returning_Visitor,False,False,166.0,18.444444444444443,0.0,0.0,0.8888888888888888,0.0,0.0,0.9940119760479041,2
0,0.0,0,0.0,8,184.375,0.0,0.013333333,0.0,0.0,Nov,1,2,9,2,Returning_Visitor,False,False,184.375,20.48611111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.9946055293324343,0
1,51.5,0,0.0,21,730.15,0.0,0.012121212,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,False,781.65,33.98478260869565,0.043478260869565216,0.0,0.9130434782608695,0.0658020826678592,0.0,0.9329202069890756,0
0,0.0,0,0.0,1,35.25,0.0,0.066666667,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False,35.25,17.625,0.0,0.0,0.5,0.0,0.0,0.9724137931034482,2
0,0.0,0,0.0,52,2180.217803,0.0,0.012515263,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False,2180.217803,41.13618496226415,0.0,0.0,0.9811320754716981,0.0,0.0,0.9995415405107071,0
6,109.6666667,0,0.0,7,86.16666667,0.006666667,0.051111111,0.0,0.0,Dec,2,5,7,2,Returning_Visitor,False,True,195.83333337,13.988095240714285,0.42857142857142855,0.0,0.5,0.5571549534948568,0.0,0.4377646062012632,1
0,0.0,0,0.0,11,1027.0,0.0,0.054545455,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,False,False,1027.0,85.58333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.9990272373540856,0
0,0.0,0,0.0,13,173.25,0.046153846,0.061538462,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False,173.25,12.375,0.0,0.0,0.9285714285714286,0.0,0.0,0.994261119081779,2
4,588.2972222,0,0.0,13,631.0674603,0.007058824,0.033529412,0.0,0.0,Nov,2,12,7,2,Returning_Visitor,False,False,1219.3646825,67.74248236111112,0.2222222222222222,0.0,0.7222222222222222,0.4820667384398843,0.0,0.5171138343722103,1
1,9.0,1,29.5,23,1157.583333,0.007692308,0.053846154,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False,1196.083333,46.00320511538462,0.038461538461538464,0.038461538461538464,0.8846153846153846,0.007518273583715495,0.024643230079956346,0.9670031326048042,0
0,0.0,0,0.0,4,129.5,0.0,0.05,0.0,0.0,Dec,8,13,9,20,Other,False,False,129.5,25.9,0.0,0.0,0.8,0.0,0.0,0.9923371647509579,2
6,72.01960784,4,343.0,157,4461.28524,8.08e-05,0.007018826,31.85608032,0.0,Dec,2,4,3,2,Returning_Visitor,False,True,4876.304847840001,29.025624094285718,0.03571428571428571,0.023809523809523808,0.9345238095238095,0.014766271555056712,0.0703257251085922,0.9147029720678128,0
0,0.0,0,0.0,5,1377.25,0.18,0.186666667,0.0,0.0,Nov,3,2,6,1,Returning_Visitor,False,False,1377.25,229.54166666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.9992744422274623,2
6,265.0416667,0,0.0,59,2934.236722,0.006666667,0.022333333,6.099899016,0.0,Nov,1,2,1,2,Returning_Visitor,False,False,3199.2783887,48.47391498030303,0.09090909090909091,0.0,0.8939393939393939,0.08281831594271516,0.0,0.9168692112413164,0
2,35.5,0,0.0,29,3296.65,0.009677419,0.021935484,18.25059634,0.0,Dec,4,2,9,8,Returning_Visitor,False,False,3332.15,104.1296875,0.0625,0.0,0.90625,0.010650585782218022,0.0,0.9890493977168744,0
0,0.0,0,0.0,37,1065.25641,0.020767196,0.054225865,0.0,0.0,Dec,1,1,8,1,Returning_Visitor,True,False,1065.25641,28.03306342105263,0.0,0.0,0.9736842105263158,0.0,0.0,0.9990621392841146,2
5,157.5,3,433.5,9,599.5,0.0,0.020833333,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False,1190.5,66.13888888888889,0.2777777777777778,0.16666666666666666,0.5,0.13218631976500209,0.36382710868652957,0.5031472933277381,1
4,537.5,0,0.0,12,748.9583333,0.0125,0.021875,0.0,0.0,Dec,2,5,7,2,Returning_Visitor,False,False,1286.4583333,75.67401960588235,0.23529411764705882,0.0,0.7058823529411765,0.41748923914476166,0.0,0.5817340366893876,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,8,1,Returning_Visitor,False,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3
0,0.0,0,0.0,25,566.8833333,0.0,0.035619048,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,False,566.8833333,21.80320512692308,0.0,0.0,0.9615384615384616,0.0,0.0,0.9982390749272585,0
